jaar,gem_jaar,og_jaar_trend,bg_jaar_trend,aantal dagen onder kritisch minimum,og_jaar_indicator,bg_jaar_indicator,tijdvenster
2017,30.434629199891905,27.764060489554446,33.36207450215715,30.211206896551722,25.70873949692855,34.713674296174894,20
2018,34.365755104199856,31.328994231685346,37.69687322701857,38.95086206896552,33.81544688750783,44.08627725042321,20
2019,38.40227170233275,34.91647171670849,42.23606794709688,41.560344827586206,36.34368285024998,46.777006804922436,20
2020,42.05642589671583,38.255097769784165,46.23548395693798,47.1801724137931,41.602929970402506,52.7574148571837,20
2021,45.080526030194314,41.00413861326634,49.562163622710955,43.98965517241379,38.686207836703176,49.293102508124406,20
2022,48.17920228467023,43.16454176277457,53.776443302567955,49.15344827586207,43.579856843566496,54.72703970815764,20
1985,10.802946254384539,7.299184215411912,15.988587810772916,4.087931034482758,0.7735407888451724,7.4023212801203435,30
1986,10.967896513672558,8.825609738882624,13.630191850048957,12.095689655172414,8.460967697641827,15.730411612703001,30
1987,11.404210040008497,9.170138985591256,14.182555666929742,6.185344827586207,4.323032861719658,8.047656793452758,30
1988,14.377230963810993,11.545737828438558,17.90312349528902,3.929310344827586,2.729714293013735,5.128906396641437,30
1989,22.29856874777622,19.936318586366934,24.940721429849177,26.53793103448276,22.735123484616196,30.340738584349324,30
1990,31.117679454092897,27.254555803824307,35.528371167649105,40.06206896551724,35.22442730379004,44.899710627244446,30
1991,34.35452895844645,30.291349606952856,38.96272946801398,38.42844827586207,33.134590207568095,43.72230634415604,30
1992,32.46922797918185,29.210031916612554,36.092078521985584,31.345689655172414,26.938486321012142,35.752892989332686,30
1993,30.010322107292847,26.96037729943536,33.40529781837778,29.644827586206898,25.402528985248132,33.88712618716566,30
1994,28.92231462464523,25.98772887105555,32.18827960678932,27.666379310344826,24.25237734763887,31.080381273050783,30
1995,29.631326457672717,26.83581549631939,32.71804830233676,29.68103448275862,26.408410952047277,32.95365801346996,30
1996,30.975840389229962,28.10526441717592,34.13960721297008,34.251724137931035,30.568136841398662,37.93531143446341,30
1997,31.060623280630438,28.167903582257733,34.25041255782065,33.98275862068966,29.926032219511086,38.03948502186823,30
1998,29.58691614794719,26.888291108878708,32.55638685258802,30.97758620689655,27.026273435838874,34.928898977954226,30
1999,27.41255067748426,24.938260633080695,30.132331428473574,29.083620689655174,25.67020238629781,32.49703899301254,30
2000,25.098450419177237,22.82141492123094,27.602680009900137,25.900862068965516,22.887977208897354,28.913746929033678,30
2001,23.359846302663353,21.20443845224433,25.734348990802832,24.00948275862069,21.364071852505322,26.654893664736054,30
2002,22.55414379293733,20.463356534686632,24.85855149766042,21.63362068965517,19.27180341538603,23.99543796392431,30
2003,22.914522348964976,20.835915082239026,25.20049311051381,24.880172413793105,22.493112373867966,27.267232453718243,30
2004,23.436646366681767,21.315135003196403,25.769313346339516,24.079310344827586,21.716970773167635,26.44164991648754,30
2005,24.013593079467608,21.837857687811997,26.406099940292776,25.451724137931034,23.011111664448542,27.892336611413526,30
2006,24.245881996544643,22.06722955650825,26.639628335990654,26.358620689655172,23.92495211241395,28.792289266896393,30
2007,23.980927897289433,21.855243505578116,26.313360574921788,24.92844827586207,22.52295599343312,27.333940558291022,30
2008,23.872250947238204,21.750945058198692,26.200441579116855,23.475,21.100340535404403,25.8496594645956,30
2009,24.48032903171299,22.336050021684215,26.83046057468229,25.767241379310345,23.207584075232145,28.326898683388546,30
2010,25.230065737777732,23.018644644084816,27.65393996801475,26.81551724137931,24.18323860549229,29.447795877266334,30
2011,25.637326527518486,23.376767143430932,28.116484518403652,27.53103448275862,24.581931864072093,30.48013710144515,30
2012,25.54077361415343,23.296676343407754,28.001037881698768,26.66551724137931,23.71784485825886,29.613189624499757,30
2013,25.2934833171099,23.07727547479764,27.72252292137301,26.680172413793102,23.812663532123675,29.547681295462528,30
2014,25.144083482377894,22.94214692308577,27.55735704632796,25.712931034482757,22.899244579049032,28.526617489916482,30
2015,25.525643792463985,23.29155007451061,27.97402873296939,27.24051724137931,24.19073077802877,30.290303704729855,30
2016,26.48449826170677,24.14671669924439,29.048613809938736,26.22241379310345,23.239270972336044,29.205556613870854,30
2017,28.71453202446092,26.21451028225755,31.452975489755552,28.95258620689655,25.450595800225624,32.45457661356748,30
2018,31.978645575902135,29.19964812498189,35.022126584951764,34.65689655172414,30.71589760230017,38.59789550114811,30
2019,34.95948693984553,31.896820774857407,38.316223918485306,36.3,32.249726296224544,40.35027370377545,30
2020,37.34080938826582,34.078689319113636,40.9151899216019,40.148275862068964,35.80279718019599,44.49375454394194,30
2021,38.81339629536556,35.434452235791554,42.51454832592092,38.28362068965517,34.046925545050655,42.52031583425969,30
2022,40.62081731917324,36.63079791213702,45.045450651538424,42.110344827586204,37.59239892655401,46.628290728618396,30
