jaar,gem_jaar,og_jaar_trend,bg_jaar_trend,aantal dagen boven hoog drempelpeil,og_jaar_indicator,bg_jaar_indicator,tijdvenster
2018,12.334887522664845,11.18936589730524,13.597682978035008,12.680172413793104,10.916402631129934,14.443942196456273,20
2019,12.407999021987306,11.214013264314886,13.729111612482471,12.357758620689655,10.31395746013946,14.40155978123985,20
2020,12.580734931387239,11.312700161183745,13.990903069887905,12.610344827586207,10.41874625377335,14.801943401399065,20
2021,12.82427186137291,11.432086104046359,14.385996333266776,13.113793103448275,10.66322945924917,15.56435674764738,20
2022,13.100196797286342,11.484574737590458,14.943100641411938,13.475862068965517,10.848945649829739,16.102778488101297,20
1985,26.262472231267342,21.011049620214056,32.826415632017415,21.15344827586207,13.374956201636696,28.93194035008744,30
1986,29.700993535811765,25.908052497220588,34.04922145765179,27.322413793103447,21.169480253024165,33.47534733318273,30
1987,32.89266049925078,29.12886558940007,37.1427823510121,35.60775862068966,29.522266925677947,41.69325031570137,30
1988,34.35175451654884,29.859025275267342,39.52048090942472,46.84137931034483,39.97735446523196,53.70540415545769,30
1989,32.85973316891698,28.984649865898717,37.252893132333284,36.727586206896554,31.180746254086877,42.27442615970623,30
1990,29.94162787630305,26.96740782963601,33.243872957555524,28.867241379310343,24.759807235355233,32.974675523265454,30
1991,27.36521146662667,24.530649684063825,30.52731208744481,25.126724137931035,21.866033310222075,28.387414965639994,30
1992,25.95551913568678,23.061407329719017,29.21283007454736,23.38706896551724,20.165752350686766,26.608385580347715,30
1993,25.841984662161604,23.0916216789352,28.919933842870297,23.480172413793102,20.487532871679583,26.47281195590662,30
1994,26.659339189155357,24.06765520657368,29.5301041959548,29.661206896551725,26.46426724989818,32.858146543205265,30
1995,27.478533887681902,24.84312333725034,30.393514308416847,33.33103448275862,29.720463612098758,36.941605353418474,30
1996,27.743038683225787,25.08461594761777,30.683196305903856,29.33706896551724,26.296673165508544,32.377464765525936,30
1997,27.88135546344197,25.187210494630754,30.863679113831203,25.920689655172414,23.27431265091158,28.567066659433248,30
1998,28.43986005525055,25.70595357028195,31.464525824760692,28.245689655172413,25.462614927329916,31.02876438301491,30
1999,29.328538092841434,26.562756855763567,32.382299447830604,31.61637931034483,28.183485694969722,35.04927292571993,30
2000,30.18348902811232,27.36766204748374,33.289033178263054,31.195689655172412,27.77191675361663,34.619462556728195,30
2001,30.815704005999226,27.930156732126733,33.9993657211765,33.1698275862069,29.39142746400886,36.94822770840494,30
2002,30.899653493188126,27.982321833666557,34.121135182226084,34.061206896551724,30.069711622973955,38.05270217012949,30
2003,30.231647367282335,27.400690423165095,33.35509027053694,33.116379310344826,29.211882725848636,37.02087589484101,30
2004,28.903623252756855,26.255617402748562,31.818693284655005,30.841379310344827,27.333902492321457,34.3488561283682,30
2005,27.212942089920396,24.76241385229316,29.90597853693419,28.50948275862069,25.329325321806618,31.68964019543476,30
2006,25.456945113889823,23.177542491765024,27.960516295541385,26.27844827586207,23.382020113570128,29.17487643815401,30
2007,23.82650663890266,21.693854960101415,26.168812304579856,24.913793103448278,22.27777978314112,27.549806423755435,30
2008,22.371351843702445,20.369606494335706,24.569811078770687,23.33103448275862,20.921519895464368,25.740549070052875,30
2009,21.114587416219006,19.22735088216093,23.187063287579033,21.869827586206895,19.68902103854072,24.05063413387307,30
2010,20.056530271159364,18.265533854825264,22.023139849901753,20.860344827586207,18.852788719797577,22.867900935374838,30
2011,19.16327287283031,17.452605845066433,21.041615817065175,20.023275862068967,18.124173588141502,21.922378135996432,30
2012,18.397271681017607,16.755654561549427,20.199724460891154,19.224137931034484,17.449335272744108,20.99894058932486,30
2013,17.73447492641011,16.155570841155697,19.467687276902815,18.545689655172414,16.87487943466963,20.216499875675197,30
2014,17.166213521305107,15.643233360573888,18.837466645592997,17.823275862068964,16.2533084991598,19.39324322497813,30
2015,16.702517739171878,15.22317811068868,18.32561484854957,17.018103448275863,15.518963897019106,18.51724299953262,30
2016,16.351234784251808,14.899476069049355,17.944448363866872,17.212931034482757,15.651789735833459,18.774072333132054,30
2017,16.065301355975038,14.631066040472994,17.640130045503486,16.5,14.991967252134812,18.008032747865187,30
2018,15.846667256909557,14.419543633113445,17.41503542279505,16.355172413793102,14.8153189130324,17.895025914553806,30
2019,15.681981609191265,14.251967972186044,17.255479921857543,16,14.376846954317438,17.62315304568256,30
2020,15.564248227735014,14.120676602036232,17.155397699542256,15.855172413793104,14.170018787754621,17.540326039831587,30
2021,15.476642740449597,13.982097254424552,17.130940098397218,15.85603448275862,14.049370330119453,17.66269863539779,30
2022,15.395377798131221,13.724239337055863,17.27000322030503,15.668103448275861,13.731042598671765,17.60516429787996,30
